image_hash,family_shown,assigned_family,decision,notes,url_link,caption
f2145e7216adbc246af5d33f9ee067a5,compositional_formation,,discard,,https://i.pinimg.com/originals/ee/57/6b/ee576bc88ab81e37510437265aa2bcf8.jpg,"Creative arrangement of {Object} blended with nature, producing unique {Trough/Planters}."
e2e43b45863d4bf2cb8a3522566e62ae,compositional_formation,,discard,,https://www.trevillion.com/cache/mcache2/00184632.jpg,Creative fusion of {Object} and {Natural Element} to form an imaginative design.
e5d7cbdb1c66e417b5b5cd03b1598d13,compositional_formation,,discard,,https://scx1.b-cdn.net/csz/news/800a/2019/thefaadidnot.jpg,"""Arrangement of {Objects} in a grid-like pattern, showcasing uniformity and repetition."""
f17760741fc7c475e96a4ecf917c3147,compositional_formation,,discard,,https://www.insightyv.com/images/31_colorful_hair_looks_to_inspire_your_next_dye_job_4.jpg,Unique hair designs showcasing artistic braiding with {Color} tresses arranged around a {Headwear} or {Style}.
e5c339a209a91bedfb6cdc9368f00fac,compositional_formation,,discard,,https://cdn.shopify.com/s/files/1/0326/7189/articles/united_states_from_above_2000x.jpg?v=1611413174,"Satellite imagery showcasing {Region} with an emphasis on {Lighting}, highlighting {Pattern} and {Features} of urban and rural landscapes."
f3514478f21e72cbe2a87efd068660d6,compositional_formation,,discard,,https://cdn.dribbble.com/users/1122023/screenshots/2822007/ketchupfries.jpg?compress=1&resize=400x300,"Creative depiction of {Object 1} and {Object 2} coming together to form a harmonious whole."""
e9f1105995cfa1ba8673317081ddfd59,compositional_formation,,fits,,https://us.123rf.com/450wm/imagesourceprem/imagesourceprem1706/imagesourceprem170664785/82214248-aerial-view-of-friends-lying-in-star-shape-on-sand.jpg?ver=6,"""Group of {People} forming a {Shape} on the ground using {Object}."""
f86cbf8b97348906ace33a499cf255b5,compositional_formation,,discard,,https://ewscripps.brightspotcdn.com/dims4/default/12c6bae/2147483647/strip/true/crop/0x0+0+0/resize/1280x720!/quality/90/?url=https%3A%2F%2Fwww.simplemost.com%2Fwp-content%2Fuploads%2F2021%2F01%2FAdobeStock_314862386-e1611750637949-500x333.jpeg,"Innovative use of {Object} to hold {Item}, with various designs and arrangements for unique visual effects."
ed3d84c842377464f884c300e72912c5,compositional_formation,,fits,,https://s3.amazonaws.com/freestock-prod/450/freestock_58144744.jpg,A group of {People} arranged in a circular formation around a central {Object}.
f61953077059eb07db4213b77c0fcc6d,compositional_formation,,discard,,https://i0.wp.com/theverybesttop10.com/wp-content/uploads/2015/12/Top-10-Very-Patient-Dogs-Waiting-In-Lines-And-Queues-4.jpg?resize=600%2C645,"""Group of {Animals} arranged in a line, showcasing their diverse {Colors}, {Sizes}, or {Types} on a shared {Background}"""
ff94486f2fb662ef963bb3c9d62a8e65,compositional_formation,,fits,,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/330850b0-94df-44eb-a396-938a7de99d11/d3dgwdl-cd3fb11c-5415-4e0c-b101-0fee5656cde9.jpg/v1/fill/w_900,h_598,q_75,strp/3d_origami_pikachu_by_ibeautylovely-d3dgwdl.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwic3ViIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl0sIm9iaiI6W1t7InBhdGgiOiIvZi8zMzA4NTBiMC05NGRmLTQ0ZWItYTM5Ni05MzhhN2RlOTlkMTEvZDNkZ3dkbC1jZDNmYjExYy01NDE1LTRlMGMtYjEwMS0wZmVlNTY1NmNkZTkuanBnIiwid2lkdGgiOiI8PTkwMCIsImhlaWdodCI6Ijw9NTk4In1dXX0.kjwEeJcTmOrgFv5gvxPE_Pr9wF8muWQaagwsH9kYyt0",An intricately folded {Paper} origami creation shaped like a {Character/Animal}.
ff6a690e1633f5b864864ffb58cbde00,compositional_formation,,discard,,https://us.123rf.com/450wm/stgrafix/stgrafix1703/stgrafix170300277/73531656-heart-shaped-potatoes-with-other-potatos-in-a-bowl.jpg?ver=6,A collection of {Fruits} arranged to highlight one uniquely shaped {Object} resembling a heart.
ef6b1f33268583e2ab31381d3e568595,compositional_formation,,discard,,https://www.mittelbayerische.de/imgserver/_thumbnails/images/34/4598900/4598945/460x276.jpg,A {Tree} marked with a {Symbol} carved into its bark.
e7af7efdf4cbd5becb9f8b427092af54,compositional_formation,,discard,,https://mondrian.mashable.com/uploads%252Fcard%252Fimage%252F250781%252FAmsterdam_Schiphol_24__Kaagbaan_.jpg%252Ffull-fit-in__950x534.jpg?signature=66pgdT-aYLLjgKKVO6QebRsh2-Y=&source=https%3A%2F%2Fblueprint-api-production.s3.amazonaws.com,A group of {Objects} forming a striking pattern or shape in the open space.
ec46ab4c0047376101de83dd39032dfc,compositional_formation,,fits,,https://live.staticflickr.com/65535/49029286312_9d3ddb5e9c_b.jpg,"""Group photo of {Group} arranged in a {Shape} formation on a {Background}."""
e33286ba1811b1c78e7ee4bb477b0eda,compositional_formation,,discard,,https://www.colorado.edu/cisc/sites/default/files/styles/large_rectangle_thumbnail/public/callout/agustin-gunawan-z7srgedy5xk-unsplash.jpg?itok=IQycwS1J,A unique collection of {Objects} arranged by their {Color} in an artistic and inviting way.
f6ea9ab7255b29d757be557a7dd37384,compositional_formation,,discard,,https://img1.etsystatic.com/103/0/11750128/il_340x270.845551655_1tub.jpg,A creative chessboard design with {Plants} growing in {Containers} on a checkered pattern.
e5f7ee84a64482232fe948715b4ab071,compositional_formation,,discard,,https://images.saymedia-content.com/.image/t_share/MTc2MjcwNjcyOTkzMTMzNzQx/interesting-pictures-of-dogs.jpg,Creative arrangements of {Animal} seated on human-designed {Chair} against a solid {Background}.
e868fcfac50923351cb114acffca578b,compositional_formation,,discard,,http://www.pxleyes.com/images/contests/chess-figures/thumbs/chess-figures-56cb103a86859_cropped.jpg,A black-and-white illustration showcasing a {Person} with a checkered pattern on their face and {Chess Pieces} integrated into the design.
ec2663c731c3e31fa6e725db2b121236,compositional_formation,,discard,,"https://ih1.redbubble.net/image.200401012.6541/flat,800x800,075,f.jpg",A charming stacked group of {Animals} featuring {Parent} and {Offspring} in a loving arrangement.
e07473282578b8de67cdb1099bcb80bc,compositional_formation,,discard,,https://render.fineartamerica.com/images/rendered/default/canvas-print/8.000/7.625/black/break/images-medium-5/sad-food-face-smetek-canvas-print.jpg,Creative portrayal of {Fruits} arranged on a plate to resemble a facial expression with an unhappy expression.
e596e38f3fa744fe0ca4f4b627a93863,compositional_formation,,discard,,https://cdn.dribbble.com/users/91300/screenshots/3845619/001_corgi_dribbble.jpg?compress=1&resize=400x300,Visual representation of {Parent} and {Children} forming a {Habitat} or {Family} arrangement.
e1b1cdde809da456dd6ab858a339b3b2,compositional_formation,,fits,,https://www.picturemosaics.com/photo-mosaic-tool/hotlink.php?file=storage/s3/v2/M8352320/p3/pmt-thumb&e=jpg&s=1,"A picture of a {Person} made from small tiles featuring {Scenes}, {Objects}, or {Animals}."
e011050eeb844d6411c12794196b8b86,compositional_formation,,discard,,http://4.bp.blogspot.com/-G8fC9vC3cYc/TwRCKHHeYdI/AAAAAAAAFr8/W5yu3r7QCtY/s1600/Pacman+Ukulele_BonjourLife.com1.jpg,"A musical instrument shaped like a {Character} or {Object}, performed by a person with a unique design."
e82a9c823c2a71c3bd24a0de887307cb,compositional_formation,,discard,,https://www.traveltourxp.com/wp-content/uploads/2016/07/Kennedy-Space-Center.jpg,"""Large-scale human formation creating a {Symbol} on-site in front of {Location}."""
f05a556a4d2b971ef55a76f0b519ea77,compositional_formation,,discard,,https://media.funalive.com/article/images/frozen-niagarafalls-fa-1.jpg,"Captured through a {Frame} made of ice, the view of {Scene} highlights the frozen landscape below."
e6906d48fed0816400d04d964d9314af,compositional_formation,,discard,,https://wherethewildthingsare14.files.wordpress.com/2013/05/snal.jpg,"A clever integration of {Object} into the design of {Surface}, forming an imaginative representation of {Animal}."
fab6a5ec72a5c90b77aa1e6e9e9d0a2d,compositional_formation,,discard,,http://cdn.wonderfuldiy.com/wp-content/uploads/2014/07/Spiral-Rock-Mosaic-Path--320x320.jpg,"""Step-by-step creation of a decorative {Object} using {Materials} to achieve a {Design/Pattern}."""
e4d7c10daef3743fea788ddcb4dd04b3,compositional_formation,,discard,,https://st4.cannypic.com/thumbs/44/447453_352_canny_pic.jpg,Unique interactions between {Animal 1} and {Animal 2} captured in an interesting arrangement.
edf00ebd24bf3159bcfb3b25a6c9b57f,compositional_formation,,discard,,https://us.123rf.com/450wm/smithore/smithore0711/smithore071100002/2011673-four-leaves-clover-and-wooden-die-on-white-background.jpg,Visuals showcasing {Lucky Symbol} alongside {Rolling Dice} as symbols of {Luck} and {Chance}.
e0c5dd89bcf7c1be5504539b5d04cbb0,compositional_formation,,,,https://i.icanvas.com/FPS27?d=3&sh=h&s=s&p=1&bg=w&t=1601564239,A unique combination of {Floral Arrangement} and a human {Face}.
ec3ac547dd29d0003341cb5e321814ca,compositional_formation,,discard,,https://www.afcea.org/content/sites/default/files/styles/flexslider_full/public/China1.jpg?itok=a4yPN3I7,The outline of {Country} featuring the flag pattern with {Flag Colors} and {Symbols}.
e7c44a402383f0881f075fa7fdde6888,compositional_formation,,fits,,https://i.pinimg.com/736x/3a/af/5f/3aaf5f713ce6f1576e86f0c5b8f90885--christmas-eve-christmas-parties.jpg,Creative use of {Food Items} to form the shape of a {Christmas Tree}.
f3b5cd61d2ebbd40d250ae3ecd8b2d73,compositional_formation,,discard,,https://us.123rf.com/450wm/gurzart/gurzart1901/gurzart190100134/122170718-stock-illustration-torus-3d-optical-illusion-raster-illustration-hypnotic-black-and-red-tube-image-contrast-twisting-lo.jpg?ver=6,"Artwork showcasing optical illusions with patterns of {Lines} arranged in various {Colors} and {Shapes}, creating the illusion of movement or depth."
ff201a6ef034350aa47ab0361aec9f93,compositional_formation,,discard,,https://us.123rf.com/450wm/lonely11/lonely111307/lonely11130700014/20920832-sombrero-and-mustache-mexican-accessories--illustration-contains-transparency-and-blending-effects.jpg,Illustrations of {Symbol} fused with an imaginative {Face} to create unique {Concepts}.
f7a29de93eda4fe16ad3de37aa5fe409,compositional_formation,,fits,,https://i.pinimg.com/736x/e8/36/2f/e8362f3983a8020d5be7d9bd47e5b5af.jpg,Artistic representation of {Fruits} and {Vegetables} arranged into a {Face} design on a plate.
e42d63d0a1b2cf529e04e9631f811430,compositional_formation,,discard,,https://us.123rf.com/450wm/9comeback/9comeback2004/9comeback200400048/144568894-stock-vector-medical-mask-with-national-flag-of-india-as-icon-on-white-protective-mask-virus-and-flu-fight-corona.jpg?ver=6,"""Face mask design inspired by the national flag of {Country}, featuring its distinctive {Colors} and {Symbol}."""
e8fc52caa53182790a51f53330131d68,compositional_formation,,fits,,https://files.rapidlms.com/view/59/c8/ab/e5/80/1e/4b/08/44/ce/d2/3b/f7/70/61/de/1600x800%3E/cannabis-community.jpg,A gathering of {People} forming a {Shape}.
eeaa1c27fccfe51799abb5bdde83fdf4,compositional_formation,,discard,,https://carriebonnet.files.wordpress.com/2014/05/unnamed-1.jpg?w=300&h=300,A unique artwork made by assembling {Materials} into a {Portrait}.
e7a65f124c09bc21b1a8f5b2bd46f1c3,compositional_formation,,discard,,https://us.123rf.com/450wm/viperagp/viperagp1401/viperagp140100185/25603179-white-masks-on-black-background.jpg,"The arrangement of three {Objects} highlights symmetry and unity, with one central {Object} flanked by two matching {Objects} on either side."
f08d4d1ce7a8fb984ed782b2584c98f1,compositional_formation,,discard,,"https://image.spreadshirtmedia.net/image-server/v1/compositions/157746891/views/1,width=300,height=300,appearanceId=317,backgroundColor=E8E8E8,version=1498297817/bicycle-all-weather-cyclist-t-shirts-maenner-premium-t-shirt.jpg","""Representation of {Season} featuring {Symbol of Weather}, {Plant Life}, and {Animal or Plant Activity} on a {Background Color} theme."""
efb1f8777ff76fa22f03cdce323f9b16,compositional_formation,,discard,,https://us.123rf.com/450wm/drvarayu/drvarayu1112/drvarayu111200074/11555187-plant-and-a-cup-of-thai-coins.jpg?ver=6,A creative arrangement where {Plant} grows from a collection of {Coins}.
e2c3f66a43073697fd9144fe575d9374,compositional_formation,,discard,,https://scene360.com/wp-content/uploads/2012/07/craig_alan_05.jpg,A large-scale arrangement of {People} forming a {Scene/Shape}.
ef07adddfbcf1530eceaa47a96a0a69b,compositional_formation,,discard,,https://babygizmo.com/wp-content/uploads/2018/04/gathre-mat-1.png,Families gathered around {Object} to create the impression of a {Face} through {People}'s arrangement.
e1c13e6d7c862f499146b3975cc0ac76,compositional_formation,,,,https://news.images.itv.com/image/file/1797546/article_update_img.jpg,A unique sculpture made from repurposed {Objects} into a {Shape or Figure}.
ee9493617c40f333e46f5440ec6d9b92,compositional_formation,,discard,,http://d3e1m60ptf1oym.cloudfront.net/0e94fa26-9ed3-4610-9e28-f5fc3d48680c/LN010318-44_xlarge.jpg,Artistic arrangement of {Food Items} shaped like a {Subject}.
f39981ed810db85333d98249cb86be4b,compositional_formation,,discard,,https://storage.googleapis.com/swag-swami-media/2021/05/d6c2e622-basketball-its-in-my-heartbeat-black.jpg,"A creative illustration of a {Symbol} fused with a heart rate graph, representing {Tied-To}, like {Heartbeat}, {Love}, or {Emotion}."
fa677d0eb9c1c4b29dda8f07d39731b3,compositional_formation,,discard,,https://d32dm0rphc51dk.cloudfront.net/92QgtGVEVGk0TglzW-mIdg/large.jpg,Artistic composition of {Tree} paired with {Animal} or {Nature Element} to form a harmonious {Scene}
e8827721df325f4fc220b1d339e894ab,compositional_formation,,fits,,https://us.123rf.com/450wm/serg788/serg7881511/serg788151100221/48446281-vegetable-rabbit-on-blue-plate-on-wooden-background.jpg?ver=6,A playful arrangement of {Food Items} shaped into a {Animal}.
fa5849b856ba983f72b7c672cbe462f6,compositional_formation,,boundary_reject,,https://a.1stdibscdn.com/archivesE/upload/9808/48_14/_mg_9600/_MG_9600_l.jpeg,Unique designs of {Object} integrated with a bulb to form an innovative {Light Fixture}.
f00c22c8e3adf8001d0c0d59b8db7c61,compositional_formation,,fits,,https://cdn.specialneedstoys.com/products/images/l/9PWFT.jpeg,"A circular arrangement of {Objects} categorized by their {Type}, {Theme}, or {Characteristics}."
