image_hash,family_shown,assigned_family,decision,notes,url_link,caption
f0e492741a76fd2ed688a5ea62fcedaa,temporal_transformation,,fits,,https://images.squarespace-cdn.com/content/538bad56e4b0c3b633f728e7/1407735580496-1CN20NL7G0R67I20AOCX/MU036.jpg?content-type=image%2Fjpeg,Progressive motion stages of {Subject} captured in sequential images across various {Actions} or {Positions}.
fd74380fbd21b18bd4274cf2317eaf8f,temporal_transformation,,fits,,https://ytimg.googleusercontent.com/vi/eNmtQqGedB0/hqdefault.jpg,Illustration of how {Object} undergoes a transformation from {Condition 1} to {Condition 2} through modification or repair.
e630c221d330f91a2d595203d72f1af9,temporal_transformation,,fits,,https://i.pinimg.com/736x/a8/85/f5/a885f501a32bf8416777350ffe55e562.jpg,"""Creative carvings of {Fruits} transformed into intricate designs of {Objects} or {Characters}."""
f795716213a6f289157bb883821c9f54,temporal_transformation,,discard,,https://img.izismile.com/img/img3/20100728/640/astonishing_photos_of_640_51.jpg,"Visuals showcasing {Workers} interacting with {Equipment} in construction tasks, highlighting {Action} on {Structure}."
fd3eb25df042e081d4c9d7e26fccc6cd,temporal_transformation,,discard,,https://arimotravels.com/wp-content/uploads/2016/06/img_8998x.jpg,An eerie scene with a {Object} wearing a {Gas Mask} set against a backdrop of decayed surroundings.
fca6c9a5ec6a088112a626e92fd0c63f,temporal_transformation,,discard,,https://creativestarlearning.co.uk/wp-content/uploads/2014/05/Paul-Harfleet-Pansy-Project.jpg,A close-up shot of a {Flower} growing amidst {Background Elements}.
e535e828d2a3be7a7d73a6547e35fcfe,temporal_transformation,,discard,,https://cdn.shopify.com/s/files/1/0291/0214/5580/products/WonderCaptainPawPoster_300x300.jpg?v=1595308517,Creative illustrations of {Animal} transforming into various {Superhero Characters} in distinct {Costumes}.
f4b32e325a11d0de50eec14a4b38116a,temporal_transformation,,discard,,https://us.123rf.com/450wm/urfingus/urfingus1611/urfingus161100131/65517211-stock-illustration-business-concept-hand-watering-from-the-yellow-watering-can-to-the-career-ladder-in-form-of-green-pl.jpg?ver=6,Visuals of {Water} being applied to {Plant} to promote growth and vitality.
ecd65a2f8ca5a79062fb68c4622b1dad,temporal_transformation,,discard,,https://image1.masterfile.com/getImage/NjQ5LTA2NDAwNDY5ZW4uMDAwMDAwMDA=AO1FmN/649-06400469en_Masterfile.jpg,"Illustrations of {Object} being crushed by {Action}, resulting in damage or shattering effects."
f9048df04915ad7793903182483fdebb,temporal_transformation,,discard,,https://static.wikia.nocookie.net/jackinthebox/images/9/96/Jack_in_the_Box_Jack_at_Burger_King_2009_Commercial/revision/latest/scale-to-width-down/300?cb=20130501042753,Visuals of {Object} transformed into human figures with {Clothing} and {Faces} presenting unique styles or characters.
f8a206e15af169b1b0ba608a9e14f757,temporal_transformation,,fits,,https://elanaklemm.com/wp-content/uploads/2019/11/1908.m00.i004.n022.S.c12.Love_-1-scaled.jpg,Visual representation of {Relationship} transforming into {Complex Emotion} through the use of {Symbol}.
e4445d7161176b4d1918937de9ac120d,temporal_transformation,,discard,,https://paisleyartinstitute.org/wp-content/uploads/2021/05/051-Lily_Head_by_Mark_Mulholland-410x600.jpg,Merged imagery of a human form with a {Flower} growing from their body.
ecbd4e3fc6fb8d0fd4b9c07c939224a3,temporal_transformation,,discard,,http://davistreeservices.net/wp-content/uploads/2015/06/Hedge-and-Tree-Trimming-400x284.jpg,"The transformation of {Object} from uneven or irregular shapes into smooth, precise forms through careful shaping and attention to detail."
f512b1706b7d305a478c4ec20307f7ec,temporal_transformation,,discard,,http://tse3.mm.bing.net/th?id=OIP.v9wW6mEl84cJYC9pqE2QhAHaHJ,"A four-panel visual capturing the {Animal} as it performs a {Action}, showing each stage of movement from {Starting Position} to {Ending Position}."
ff79f005dba58277f3066de6adc4ee6a,temporal_transformation,,fits,,https://media.newyorker.com/photos/590979d8019dfc3494ea33cb/master/w_2560%2Cc_limit/Brody-Cinemas-Walking-Cure-02.jpg,"Step-by-step progression of {Subject} performing {Action}, shown in sequential frames across multiple phases."
e3e7f20958c364134df86118ebfc9184,temporal_transformation,,discard,,http://1.bp.blogspot.com/_QeCUtERw-5g/TUX-mRFAUFI/AAAAAAAAAFo/qN5VNkqEeEo/s1600/Embody.org.uk.jpg,Expressive body art that transforms {Body Part} into {Flower Petals} in an artistic and organic design.
fd766ca8e65bbf2e39f3d5127da466f6,temporal_transformation,,discard,,https://dov5cor25da49.cloudfront.net/products/7540/470x600square-print_walls_10.jpg,Creative illustrations depicting {Animal} transformed into different {Food} characters.
e0ad9295a29508f52d3ee3374316f570,temporal_transformation,,discard,,"https://static.wixstatic.com/media/7ed700_b1292030be044ef5b11989655f23711b~mv2.jpg/v1/fill/w_1000,h_966,al_c,q_90,usm_0.66_1.00_0.01/7ed700_b1292030be044ef5b11989655f23711b~mv2.jpg","A visual representation of how {Color} evolves from {Hue} to {Tint}, organized in a radial pattern."
f7069f97a29da3e6f946c95637a96576,temporal_transformation,,discard,,https://www.farglory-oceanpark.com.tw/files/images/News/cat%20toast2.jpg,Artistic depictions of {Fruits} transformed into creative {Faces} on a plain background.
e50074ee4f147e47780852f4995260de,temporal_transformation,,discard,,https://img.izismile.com/img/img3/20100317/640/horsetail_fall_h01Zy_640_01.jpg,Photos capturing the natural transformation of {Water} into a dramatic {Light} effect during specific times of day or weather conditions.
f295c2b0dc808d391eb5e4efb0968075,temporal_transformation,,discard,,http://blairjacksonart.com/wp-content/uploads/2016/02/Broken-Panes-705x457.jpg,Images showcasing damaged or incomplete {Surface} with fragments or missing pieces exposing {Background}
ea82d2c93bb3177ac8631119100d15e4,temporal_transformation,,discard,,http://4.bp.blogspot.com/-63GnkMCJZN8/Vjhx0PCsDKI/AAAAAAAAXtk/G2MAOo4syo8/s1600/Screen%2BShot%2B2015-11-03%2Bat%2B08.34.31.png,Creative transformations of {Blot} into representations of {Object} through artistic use of {Coffee}.
ecaa7d8a1fdadef8f3220cbd6dd7451e,temporal_transformation,,fits,,https://cdn.wonderfuldiy.com/wp-content/uploads/2014/08/Mini-Sausage-Wreath-F1.jpg,Transforming {Food Items} into artistic designs: a {Theme/Character} concept.
e9192df00459ba686773840eeb36dd1b,temporal_transformation,,discard,,https://us.123rf.com/450wm/damedeeso/damedeeso1207/damedeeso120700008/14405433-dog-under-construction-with-a-helmet.jpg,"A {Dog} working as a {Construction Worker} with {Safety Gear}, {Tools}, and {Equipment}."
eba89b0d15181c0673ce4bd685585cf2,temporal_transformation,,fits,,https://upload.wikimedia.org/wikipedia/commons/e/ed/Acacia_senegal_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-004.jpg,"Detailed illustration of the life cycle and key characteristics of a {Plant}, showcasing its {Roots}, {Stem/Leaves}, {Flowers}, and {Fruits/Seeds}."
df3a448728f58742dcfec65c7ac26437,temporal_transformation,,discard,,http://tse1.mm.bing.net/th?id=OIP.cZBbyQcno04x91zL0uMNugHaJT&amp;rs=1&amp;pcl=dddddd&amp;o=5&amp;pid=1.1,Artistic use of {Dye} to transform {Clothing} into a unique and eye-catching design.
e17b49c513602f724c6b9e3384d1c5fe,temporal_transformation,,discard,,https://www.servprowayne.com/FranchiseContent/NewsPhotos/10910-900ba826-de7e-4c15-af96-ad3f2ea7c494.jpeg,Cleaning process with {Equipment} to restore {Surface/Environment} to a safe and tidy state after {Contamination/Damage}.
e7f568e6bf2374728b0b741bf21b1360,temporal_transformation,,discard,,https://www.rd.com/wp-content/uploads/2018/03/PetRock-760x506.jpg,Creative designs made by transforming {Rocks} into playful {Faces} in artistic scenes.
f0c282bcef9ad7b110214aea691480a1,temporal_transformation,,discard,,https://quidsinmagazine.com/wp-content/uploads/2020/06/bigstock-Businessman-climbing-a-ladder-355971428-450x450.jpg,"Visuals representing {Person} climbing {Obstacle}, symbolizing {Achievement} or {Progress}."
f655d0fde17327ea3c05c34990542c76,temporal_transformation,,discard,,https://render.fineartamerica.com/images/rendered/medium/canvas-print/mirror/break/images-medium/surfing-into-the-abyss-katie-wing-vigil-canvas-print.jpg,Silhouettes of {People} holding {Objects} in a serene outdoor landscape with foggy weather.
fcbf3dc5ceff914e8bebe195c4b4c614,temporal_transformation,,discard,,https://live.staticflickr.com/4297/35356563243_713d293c59_b.jpg,Photos showcasing a {Bird} holding a {Insect} in its beak after a successful hunt.
ed351b9840808a0601257cea646d6f9f,temporal_transformation,,fits,,https://www.stylemotivation.com/wp-content/uploads/2013/07/Great-tutorials-for-gorgeous-hairstyles-32-620x387.jpg,"Step-by-step guide to styling {Hairstyle} with {Hair Product} and {Accessories}, showcasing the transformation from {Style 1} to {Final Look}."
e1f8d84e7cb1029e79329ff84e175600,temporal_transformation,,discard,,https://roadtotravel.com/wp-content/uploads/2016/12/Switzerland-Geneva-Broken-Chair-Statue-300x300.jpg,A unique artistic interpretation of {Object} by transforming it into a monumental outdoor sculpture.
df5072a6b0f8ab5068eb8cd7e77914e3,temporal_transformation,,discard,,https://www.expocafeperu.com/w/2020/10/coleman-boa-tent-alpha-camp-8-person-wayfair-roadtrip-lxx-ez-up-2-backpacking-white-gas-cooler.jpg,"Illustration showcasing the step-by-step assembly of a {Object}, detailing the features and components involved in each stage: {Component 1}, {Component 2}, {Component 3}."
e9676c1f54903ba104b4472ff622bbcf,temporal_transformation,,discard,,https://i.pinimg.com/originals/0d/3f/a4/0d3fa45dbb323ea882000059daafad26.jpg,Smart hidden {Bed} designs that transform seamlessly into {Furniture} for efficient space utilization in {Room Type}.
e904143f44ac932184d3c1ccea64e6d2,temporal_transformation,,fits,,https://i.pinimg.com/736x/54/aa/0d/54aa0d0ea61fc62ff520c6fbd7484824--baseball-bags-golf-room.jpg,"The transformation of {Recycled Material} into a functional {Object}, showcasing an innovative use for items with potential waste."
fc2bf3aab1dcf38bf64d3ec4913279b2,temporal_transformation,,fits,,https://www.fabartdiy.com/wp-content/uploads/2014/10/Halloween-Spider-Cakes-f.jpg,"""Creative transformation of {Food Items} into artistic representations of {Animals}."""
ed0c2b1f43c09755c0828bc45c480e15,temporal_transformation,,discard,,https://i.pinimg.com/originals/a6/c0/69/a6c0697a9d381073f280efacea8618e4.jpg,Innovative furniture designs that transform seamlessly between practical {Seating} and compact {Storage} solutions.
e03f8b4746c50c2106601ecb8e475f58,temporal_transformation,,discard,,https://us.123rf.com/450wm/hugofelix/hugofelix1202/hugofelix120200080/12555048-coins-and-plant-isolated-over-white-background.jpg?ver=6,"A {Plant} growing from a foundation of {Coins}, symbolizing growth in {Economic or Financial Realm}."
f7e8e5f63b5071dcb7b217e8a1ce0f3b,temporal_transformation,,discard,,https://fashionjournal.com.au/wp-content/uploads/2019/03/Bao-L1.jpg,"Artistic depictions of {Object} creatively transformed into cheerful human faces, showcased in a fun and imaginative manner."
ffa57b342c86080e38b2c1f6a2638653,temporal_transformation,,discard,,https://us.123rf.com/450wm/sifotography/sifotography1605/sifotography160500061/59033204-serious-elderly-business-man-with-knife-and-fork-ready-for-deal-negotiation-new-proposal-looking-at-.jpg?ver=6,"People holding a {Dish} with a {Knife} in one hand and a {Plate} or {Tablecloth} in the other, portraying different stages of meal preparation or presentation."
e5b710ca9ff7b437fe9cfed7c55b06fc,temporal_transformation,,discard,,https://us.123rf.com/450wm/cla78/cla781010/cla78101000051/8017657-a-vintage-golden-frame-on-a-cracked-purple-wall.jpg,A {Surface} with a {Damaged Area} exposing the {Underlying Material}
f10bb6488ce56a1926a5c5683d50eb19,temporal_transformation,,fits,,https://i2.wp.com/wonderfulathleticgear.com/wp-content/uploads/2019/06/apWQucmQU5w.jpg?resize=480%2C360&ssl=1,"Visual representation of {Body Part} in two states: {Condition 1} and {Condition 2}, showcasing the transformation achieved by {Factor}."
f47bfec8d1814cace37d77d1799d6716,temporal_transformation,,discard,,https://www.animicausa.com/images/virtuemart/product/peel-appeal-or-5a57447f4739d.jpg,"Illustration showing the transformation of a {Fruit} from whole to peeled stages: {Peel}, {Slices}, and {Core}."
fc9b17fe00832b4c634f6fe7b08a22f2,temporal_transformation,,discard,,https://us.123rf.com/450wm/tarokichi/tarokichi1910/tarokichi191000006/132121074-cut-a-subsidiary-contract-cancellation-3d-illustration.jpg?ver=6,Visual representation of {Action} performed on {Object} to transform it into {Transformed Object}.
f13839f5b1fcf3b6aac39794e436641e,temporal_transformation,,discard,,https://i.pinimg.com/564x/a5/57/0b/a5570b1b54c331cb7c705c27b1c73fc5.jpg,Creative representations of {Human Figure} with heads transformed into {Animals}.
ed7c846e495841b2d2aa44a0ad220960,temporal_transformation,,discard,,"https://ctl.s6img.com/society6/img/CN7EkgYHxEdv7P4JXc4RsLX7zNE/h_264,w_264/prints/~artwork/s6-0071/a/29016797_8395721/~~/pug-ballerina-in-dog-ballet-imitating-a-french-swan-lake-bulldog-terrier-prints.jpg?wait=0&amp;attempt=0",Imaginative illustrations of {Animal} transformed into graceful ballerinas in dance poses.
f6b8fd335300572fedf1fef625ed61eb,temporal_transformation,,discard,,https://us.123rf.com/450wm/deniskot/deniskot1311/deniskot131100067/24076647-3d-render-of-painting-the-road-with-roller-brush-road-construction-concept-.jpg?ver=6,"Visual representation of {Process} in progress, utilizing {Materials}, {Tools}, and {Cones} to create {Result}."
e89e1de818b96ede632ecdf0e34f2d77,temporal_transformation,,discard,,"http://t10.deviantart.net/t1JR4ZQZz8AdVSrPiO5EiKy7pjk=/fit-in/700x350/filters:fixed_height(100,100):origin()/pre09/0f62/th/pre/f/2014/142/8/1/charcoal_realism_water_glass_by_departingexistance-d7jal8h.jpg","Creative pencil drawings of {Object} transformed into 3D-like effects, giving the impression of realistic {Scene/Object}."
fb257bb3b3706c687768a746417a37de,temporal_transformation,,discard,,https://render.fineartamerica.com/images/rendered/medium/wood-print/images/artworkimages/medium/1/reaching-michele-loftus.jpg,Artwork showcasing the transformation of {Natural Elements} into imaginative {Hands} or {Figures}.
e31d31806494a38adfe38497166b4d27,temporal_transformation,,boundary_reject,,https://i.pinimg.com/originals/18/9d/e7/189de7dfdab04b1cbeb501d5ed6783c1.jpg,"The process of designing {Character} includes multiple stages: initial sketches, refined outlines, and final detailed artwork."
f2adcc1d4e101c215b90272631377760,temporal_transformation,,discard,,https://www.laurielipton.com/wp-content/uploads/2014/10/2010-The-Umpteenth-Anniversary.jpeg?1d3c86,"Artistic depictions of {Objects} transformed into {Skulls}, set in vintage backdrops or artistic compositions."
e5b40d1245865f04db4e159c93d661ef,temporal_transformation,,discard,,https://i0.wp.com/stormslegacy.com/wp-content/uploads/2019/03/girl-and-her-dark-noms-by-stormslegacy-watermark.jpg?fit=1003%2C1200&ssl=1,"Visual representation of {Destructive Force} overpowering {Constructive Element}, resulting in a damaged or ruined state."
ec299cd86cca2aa10fcdb80127a20361,temporal_transformation,,discard,,https://weburbanist.com/wp-content/uploads/2013/03/Climbing-Walls-Moon-Design.jpg,Innovative indoor setups featuring {Rooftop} {Surface} to transform ordinary {Space} into a unique {Environment}.
ed622412d7b8f982c9c5d442dffe26bb,temporal_transformation,,discard,,https://i.ytimg.com/vi/3iixQwPPww0/maxresdefault.jpg,"""Step-by-step drawing tutorial for creating detailed {Character} with various {Details} and evolving {Features} over time."""
e9277f9508c33f17499cd3087619cfe6,temporal_transformation,,discard,,https://cdn.wallpaperjam.com/static/images/s/33/21/33214e3f9ec7e95b14a4b63bd6f83715a6908786.jpg,"Step-by-step transformation of {Sun} into {Scene/Environment}, captured across different stages of {Time} or {Weather}."
ec079656897f6c144a99a010ac672049,temporal_transformation,,discard,,https://img.wonderhowto.com/img/52/40/63514725556740/0/7-bright-ideas-for-old-light-bulbs.1280x600.jpg,"An imaginative depiction of {Object} transitioning through various stages of {Theme}, showcasing unique touches of {Decoration} and {Function}."
eabedb1e904dcf70dfc6cef0fc5fc224,temporal_transformation,,discard,,https://us.123rf.com/450wm/dracozlat/dracozlat1904/dracozlat190400011/120223837-amazonian-royal-flycatcher-with-red-crest-on-a-white-background.jpg?ver=6,A {Animal} transformed into a {Insect} with creative additions to its appearance.
ec9035b7475474b27c0e5ec46ad9a1a8,temporal_transformation,,discard,,https://i.pinimg.com/originals/59/b3/18/59b3182f03b3f569c4ffef7e3634ba2b.jpg?q=60,A cleverly designed {Fruit} transformed into a creative {Person} engaging in imaginative {Activity}.
f66cdd771f2f7cd83ce4427dd1579568,temporal_transformation,,fits,,https://us.123rf.com/450wm/paveu/paveu1503/paveu150300009/37478858-vector-illustration-of-soy-bean-and-plants.jpg?ver=6,"The life cycle of {Plant} as it progresses from {Seed/Bulb} to {Bloom/Flower}, {Fruit/Seed Dispersal}, and {New Seeds/Seedlings}."
