item_id,section,decision,notes,hashes,similarity
aligned2comp::e9bbae0e4f3ead3060b916e63593ad9d::ebb5408257fe0b7ddad9ca0ccbd9a3d8,aligned_pair,reject,,"e9bbae0e4f3ead3060b916e63593ad9d,ebb5408257fe0b7ddad9ca0ccbd9a3d8",cosine similarity = 0.773
aligned2comp::ebb5408257fe0b7ddad9ca0ccbd9a3d8::f3b7f230282e4d94752423bd1dd5cd24,aligned_pair,reject,,"ebb5408257fe0b7ddad9ca0ccbd9a3d8,f3b7f230282e4d94752423bd1dd5cd24",cosine similarity = 0.709
aligned2comp::ebb5408257fe0b7ddad9ca0ccbd9a3d8::f00c22c8e3adf8001d0c0d59b8db7c61,aligned_pair,reject,,"ebb5408257fe0b7ddad9ca0ccbd9a3d8,f00c22c8e3adf8001d0c0d59b8db7c61",cosine similarity = 0.693
aligned2comp::e4d8628d8b475bed5210fd7f6dd5fd94::ebb5408257fe0b7ddad9ca0ccbd9a3d8,aligned_pair,reject,,"e4d8628d8b475bed5210fd7f6dd5fd94,ebb5408257fe0b7ddad9ca0ccbd9a3d8",cosine similarity = 0.669
aligned2comp::e255b2c5d74978e6e5e70df7e43836d0::ebb5408257fe0b7ddad9ca0ccbd9a3d8,aligned_pair,reject,,"e255b2c5d74978e6e5e70df7e43836d0,ebb5408257fe0b7ddad9ca0ccbd9a3d8",cosine similarity = 0.669
aligned2comp::ebb5408257fe0b7ddad9ca0ccbd9a3d8::f7a29de93eda4fe16ad3de37aa5fe409,aligned_pair,reject,,"ebb5408257fe0b7ddad9ca0ccbd9a3d8,f7a29de93eda4fe16ad3de37aa5fe409",cosine similarity = 0.660
aligned2comp::e97285c45babdf9add84a947460ca199::ed3d84c842377464f884c300e72912c5,aligned_pair,reject,,"e97285c45babdf9add84a947460ca199,ed3d84c842377464f884c300e72912c5",cosine similarity = 0.827
aligned2comp::e8fc52caa53182790a51f53330131d68::e97285c45babdf9add84a947460ca199,aligned_pair,reject,,"e8fc52caa53182790a51f53330131d68,e97285c45babdf9add84a947460ca199",cosine similarity = 0.744
aligned2comp::e97285c45babdf9add84a947460ca199::ef627e29095ef3964e0e9681577c4868,aligned_pair,reject,,"e97285c45babdf9add84a947460ca199,ef627e29095ef3964e0e9681577c4868",cosine similarity = 0.724
aligned2comp::e97285c45babdf9add84a947460ca199::e9f1105995cfa1ba8673317081ddfd59,aligned_pair,reject,,"e97285c45babdf9add84a947460ca199,e9f1105995cfa1ba8673317081ddfd59",cosine similarity = 0.724
aligned2comp::e97285c45babdf9add84a947460ca199::e9bbae0e4f3ead3060b916e63593ad9d,aligned_pair,reject,,"e97285c45babdf9add84a947460ca199,e9bbae0e4f3ead3060b916e63593ad9d",cosine similarity = 0.675
aligned2comp::ed7babd29e13995276c81cbb4bd1c9b5::fb19ab1775daf34c1969a812f74f6480,aligned_pair,reject,,"ed7babd29e13995276c81cbb4bd1c9b5,fb19ab1775daf34c1969a812f74f6480",cosine similarity = 0.648
aligned2comp::e2c548634699e005593eff2f73406127::fb19ab1775daf34c1969a812f74f6480,aligned_pair,reject,,"e2c548634699e005593eff2f73406127,fb19ab1775daf34c1969a812f74f6480",cosine similarity = 0.641
aligned2comp::ed4e56476e4d0b60f47f65e85f6f64cb::fb19ab1775daf34c1969a812f74f6480,aligned_pair,reject,,"ed4e56476e4d0b60f47f65e85f6f64cb,fb19ab1775daf34c1969a812f74f6480",cosine similarity = 0.635
aligned2comp::ece780da732cddd0812c30257270852a::fb19ab1775daf34c1969a812f74f6480,aligned_pair,reject,,"ece780da732cddd0812c30257270852a,fb19ab1775daf34c1969a812f74f6480",cosine similarity = 0.624
aligned2comp::f54e3fefe4206f79a3b37bfac1db08c8::fb19ab1775daf34c1969a812f74f6480,aligned_pair,reject,,"f54e3fefe4206f79a3b37bfac1db08c8,fb19ab1775daf34c1969a812f74f6480",cosine similarity = 0.623
aligned2comp::e9f1105995cfa1ba8673317081ddfd59::fb19ab1775daf34c1969a812f74f6480,aligned_pair,reject,,"e9f1105995cfa1ba8673317081ddfd59,fb19ab1775daf34c1969a812f74f6480",cosine similarity = 0.619
aligned2comp::df567ccf0076cfe15dc758ce5179fc77::fb19ab1775daf34c1969a812f74f6480,aligned_pair,reject,,"df567ccf0076cfe15dc758ce5179fc77,fb19ab1775daf34c1969a812f74f6480",cosine similarity = 0.607
aligned2comp::e8827721df325f4fc220b1d339e894ab::fb19ab1775daf34c1969a812f74f6480,aligned_pair,reject,,"e8827721df325f4fc220b1d339e894ab,fb19ab1775daf34c1969a812f74f6480",cosine similarity = 0.603
aligned2comp::f3c9463ad33ca289567c0c759a4f3a84::fb19ab1775daf34c1969a812f74f6480,aligned_pair,reject,,"f3c9463ad33ca289567c0c759a4f3a84,fb19ab1775daf34c1969a812f74f6480",cosine similarity = 0.599
aligned2comp::e8fc52caa53182790a51f53330131d68::ef627e29095ef3964e0e9681577c4868,aligned_pair,reject,,"e8fc52caa53182790a51f53330131d68,ef627e29095ef3964e0e9681577c4868",cosine similarity = 0.726
aligned2comp::ed3d84c842377464f884c300e72912c5::ef627e29095ef3964e0e9681577c4868,aligned_pair,reject,,"ed3d84c842377464f884c300e72912c5,ef627e29095ef3964e0e9681577c4868",cosine similarity = 0.688
aligned2comp::e4402b2e7348f555b141c775291a2957::ef627e29095ef3964e0e9681577c4868,aligned_pair,reject,,"e4402b2e7348f555b141c775291a2957,ef627e29095ef3964e0e9681577c4868",cosine similarity = 0.633
aligned2comp::e4d8628d8b475bed5210fd7f6dd5fd94::ef627e29095ef3964e0e9681577c4868,aligned_pair,reject,,"e4d8628d8b475bed5210fd7f6dd5fd94,ef627e29095ef3964e0e9681577c4868",cosine similarity = 0.629
aligned2comp::e9f1105995cfa1ba8673317081ddfd59::ef627e29095ef3964e0e9681577c4868,aligned_pair,reject,,"e9f1105995cfa1ba8673317081ddfd59,ef627e29095ef3964e0e9681577c4868",cosine similarity = 0.629
aligned2comp::f3b7f230282e4d94752423bd1dd5cd24::f8cf828cc20d191a97f47d958a8eb85a,aligned_pair,reject,,"f3b7f230282e4d94752423bd1dd5cd24,f8cf828cc20d191a97f47d958a8eb85a",cosine similarity = 0.657
aligned2comp::e7c44a402383f0881f075fa7fdde6888::f8cf828cc20d191a97f47d958a8eb85a,aligned_pair,reject,,"e7c44a402383f0881f075fa7fdde6888,f8cf828cc20d191a97f47d958a8eb85a",cosine similarity = 0.655
aligned2comp::e2c548634699e005593eff2f73406127::f8cf828cc20d191a97f47d958a8eb85a,aligned_pair,reject,,"e2c548634699e005593eff2f73406127,f8cf828cc20d191a97f47d958a8eb85a",cosine similarity = 0.646
aligned2comp::e79ae1196097a1e758d42426856eae47::f8cf828cc20d191a97f47d958a8eb85a,aligned_pair,reject,,"e79ae1196097a1e758d42426856eae47,f8cf828cc20d191a97f47d958a8eb85a",cosine similarity = 0.638
aligned2comp::f7a29de93eda4fe16ad3de37aa5fe409::f8cf828cc20d191a97f47d958a8eb85a,aligned_pair,reject,,"f7a29de93eda4fe16ad3de37aa5fe409,f8cf828cc20d191a97f47d958a8eb85a",cosine similarity = 0.633
aligned2comp::e8827721df325f4fc220b1d339e894ab::f8cf828cc20d191a97f47d958a8eb85a,aligned_pair,reject,,"e8827721df325f4fc220b1d339e894ab,f8cf828cc20d191a97f47d958a8eb85a",cosine similarity = 0.631
aligned2comp::e439da05427b410c1f832742dc38c5a8::f8cf828cc20d191a97f47d958a8eb85a,aligned_pair,accept,,"e439da05427b410c1f832742dc38c5a8,f8cf828cc20d191a97f47d958a8eb85a",cosine similarity = 0.626
aligned2comp::e255b2c5d74978e6e5e70df7e43836d0::e79ae1196097a1e758d42426856eae47,aligned_pair,reject,,"e255b2c5d74978e6e5e70df7e43836d0,e79ae1196097a1e758d42426856eae47",cosine similarity = 0.670
aligned2comp::e439da05427b410c1f832742dc38c5a8::e79ae1196097a1e758d42426856eae47,aligned_pair,reject,,"e439da05427b410c1f832742dc38c5a8,e79ae1196097a1e758d42426856eae47",cosine similarity = 0.634
aligned2comp::e79ae1196097a1e758d42426856eae47::ed3d84c842377464f884c300e72912c5,aligned_pair,reject,,"e79ae1196097a1e758d42426856eae47,ed3d84c842377464f884c300e72912c5",cosine similarity = 0.623
aligned2comp::e79ae1196097a1e758d42426856eae47::ed4e56476e4d0b60f47f65e85f6f64cb,aligned_pair,reject,,"e79ae1196097a1e758d42426856eae47,ed4e56476e4d0b60f47f65e85f6f64cb",cosine similarity = 0.609
aligned2comp::df567ccf0076cfe15dc758ce5179fc77::e79ae1196097a1e758d42426856eae47,aligned_pair,reject,,"df567ccf0076cfe15dc758ce5179fc77,e79ae1196097a1e758d42426856eae47",cosine similarity = 0.609
aligned2comp::e291af82274868828f158594ef94fb55::e79ae1196097a1e758d42426856eae47,aligned_pair,reject,,"e291af82274868828f158594ef94fb55,e79ae1196097a1e758d42426856eae47",cosine similarity = 0.608
aligned2comp::e9bbae0e4f3ead3060b916e63593ad9d::f00c22c8e3adf8001d0c0d59b8db7c61,aligned_pair,reject,,"e9bbae0e4f3ead3060b916e63593ad9d,f00c22c8e3adf8001d0c0d59b8db7c61",cosine similarity = 0.766
aligned2comp::e9bbae0e4f3ead3060b916e63593ad9d::ed3d84c842377464f884c300e72912c5,aligned_pair,reject,,"e9bbae0e4f3ead3060b916e63593ad9d,ed3d84c842377464f884c300e72912c5",cosine similarity = 0.718
aligned2comp::e9bbae0e4f3ead3060b916e63593ad9d::ed4e56476e4d0b60f47f65e85f6f64cb,aligned_pair,reject,,"e9bbae0e4f3ead3060b916e63593ad9d,ed4e56476e4d0b60f47f65e85f6f64cb",cosine similarity = 0.653
aligned2comp::e9bbae0e4f3ead3060b916e63593ad9d::f3b7f230282e4d94752423bd1dd5cd24,aligned_pair,reject,,"e9bbae0e4f3ead3060b916e63593ad9d,f3b7f230282e4d94752423bd1dd5cd24",cosine similarity = 0.650
aligned2comp::e9bbae0e4f3ead3060b916e63593ad9d::f7a29de93eda4fe16ad3de37aa5fe409,aligned_pair,reject,,"e9bbae0e4f3ead3060b916e63593ad9d,f7a29de93eda4fe16ad3de37aa5fe409",cosine similarity = 0.647
aligned2comp::e9f1105995cfa1ba8673317081ddfd59::ed3d84c842377464f884c300e72912c5,aligned_pair,accept,,"e9f1105995cfa1ba8673317081ddfd59,ed3d84c842377464f884c300e72912c5",cosine similarity = 0.722
aligned2comp::e9f1105995cfa1ba8673317081ddfd59::ed4e56476e4d0b60f47f65e85f6f64cb,aligned_pair,reject,,"e9f1105995cfa1ba8673317081ddfd59,ed4e56476e4d0b60f47f65e85f6f64cb",cosine similarity = 0.677
aligned2comp::e9f1105995cfa1ba8673317081ddfd59::f54e3fefe4206f79a3b37bfac1db08c8,aligned_pair,reject,,"e9f1105995cfa1ba8673317081ddfd59,f54e3fefe4206f79a3b37bfac1db08c8",cosine similarity = 0.643
aligned2comp::e2c548634699e005593eff2f73406127::e9f1105995cfa1ba8673317081ddfd59,aligned_pair,reject,,"e2c548634699e005593eff2f73406127,e9f1105995cfa1ba8673317081ddfd59",cosine similarity = 0.631
aligned2comp::e8fc52caa53182790a51f53330131d68::e9f1105995cfa1ba8673317081ddfd59,aligned_pair,reject,,"e8fc52caa53182790a51f53330131d68,e9f1105995cfa1ba8673317081ddfd59",cosine similarity = 0.627
aligned2comp::e255b2c5d74978e6e5e70df7e43836d0::e9f1105995cfa1ba8673317081ddfd59,aligned_pair,reject,,"e255b2c5d74978e6e5e70df7e43836d0,e9f1105995cfa1ba8673317081ddfd59",cosine similarity = 0.620
aligned2comp::ed4e56476e4d0b60f47f65e85f6f64cb::ed7babd29e13995276c81cbb4bd1c9b5,aligned_pair,reject,,"ed4e56476e4d0b60f47f65e85f6f64cb,ed7babd29e13995276c81cbb4bd1c9b5",cosine similarity = 0.650
aligned2comp::e255b2c5d74978e6e5e70df7e43836d0::ed7babd29e13995276c81cbb4bd1c9b5,aligned_pair,reject,,"e255b2c5d74978e6e5e70df7e43836d0,ed7babd29e13995276c81cbb4bd1c9b5",cosine similarity = 0.625
aligned2comp::e97285c45babdf9add84a947460ca199::ed7babd29e13995276c81cbb4bd1c9b5,aligned_pair,reject,,"e97285c45babdf9add84a947460ca199,ed7babd29e13995276c81cbb4bd1c9b5",cosine similarity = 0.613
aligned2comp::ed7babd29e13995276c81cbb4bd1c9b5::ef627e29095ef3964e0e9681577c4868,aligned_pair,reject,,"ed7babd29e13995276c81cbb4bd1c9b5,ef627e29095ef3964e0e9681577c4868",cosine similarity = 0.607
aligned2comp::e9f1105995cfa1ba8673317081ddfd59::ed7babd29e13995276c81cbb4bd1c9b5,aligned_pair,reject,,"e9f1105995cfa1ba8673317081ddfd59,ed7babd29e13995276c81cbb4bd1c9b5",cosine similarity = 0.599
aligned2comp::e4402b2e7348f555b141c775291a2957::ed7babd29e13995276c81cbb4bd1c9b5,aligned_pair,reject,,"e4402b2e7348f555b141c775291a2957,ed7babd29e13995276c81cbb4bd1c9b5",cosine similarity = 0.588
aligned2comp::ece780da732cddd0812c30257270852a::ed7babd29e13995276c81cbb4bd1c9b5,aligned_pair,reject,,"ece780da732cddd0812c30257270852a,ed7babd29e13995276c81cbb4bd1c9b5",cosine similarity = 0.579
aligned2comp::e255b2c5d74978e6e5e70df7e43836d0::f3b7f230282e4d94752423bd1dd5cd24,aligned_pair,reject,,"e255b2c5d74978e6e5e70df7e43836d0,f3b7f230282e4d94752423bd1dd5cd24",cosine similarity = 0.665
aligned2comp::f00c22c8e3adf8001d0c0d59b8db7c61::f3b7f230282e4d94752423bd1dd5cd24,aligned_pair,reject,,"f00c22c8e3adf8001d0c0d59b8db7c61,f3b7f230282e4d94752423bd1dd5cd24",cosine similarity = 0.654
aligned2comp::ece780da732cddd0812c30257270852a::f3b7f230282e4d94752423bd1dd5cd24,aligned_pair,reject,,"ece780da732cddd0812c30257270852a,f3b7f230282e4d94752423bd1dd5cd24",cosine similarity = 0.649
aligned2comp::e2c548634699e005593eff2f73406127::f3b7f230282e4d94752423bd1dd5cd24,aligned_pair,reject,,"e2c548634699e005593eff2f73406127,f3b7f230282e4d94752423bd1dd5cd24",cosine similarity = 0.634
aligned2comp::e2c548634699e005593eff2f73406127::ff94486f2fb662ef963bb3c9d62a8e65,aligned_pair,reject,,"e2c548634699e005593eff2f73406127,ff94486f2fb662ef963bb3c9d62a8e65",cosine similarity = 0.621
aligned2comp::e8827721df325f4fc220b1d339e894ab::ff94486f2fb662ef963bb3c9d62a8e65,aligned_pair,accept,,"e8827721df325f4fc220b1d339e894ab,ff94486f2fb662ef963bb3c9d62a8e65",cosine similarity = 0.617
aligned2comp::e255b2c5d74978e6e5e70df7e43836d0::ff94486f2fb662ef963bb3c9d62a8e65,aligned_pair,reject,,"e255b2c5d74978e6e5e70df7e43836d0,ff94486f2fb662ef963bb3c9d62a8e65",cosine similarity = 0.612
aligned2comp::f3c9463ad33ca289567c0c759a4f3a84::ff94486f2fb662ef963bb3c9d62a8e65,aligned_pair,reject,,"f3c9463ad33ca289567c0c759a4f3a84,ff94486f2fb662ef963bb3c9d62a8e65",cosine similarity = 0.599
aligned2comp::ed4e56476e4d0b60f47f65e85f6f64cb::ff94486f2fb662ef963bb3c9d62a8e65,aligned_pair,reject,,"ed4e56476e4d0b60f47f65e85f6f64cb,ff94486f2fb662ef963bb3c9d62a8e65",cosine similarity = 0.585
aligned2comp::f9575588fb765aac970bc1766efd47f6::ff94486f2fb662ef963bb3c9d62a8e65,aligned_pair,accept,,"f9575588fb765aac970bc1766efd47f6,ff94486f2fb662ef963bb3c9d62a8e65",cosine similarity = 0.579
aligned2comp::fb19ab1775daf34c1969a812f74f6480::ff94486f2fb662ef963bb3c9d62a8e65,aligned_pair,reject,,"fb19ab1775daf34c1969a812f74f6480,ff94486f2fb662ef963bb3c9d62a8e65",cosine similarity = 0.577
aligned2comp::f7a29de93eda4fe16ad3de37aa5fe409::ff94486f2fb662ef963bb3c9d62a8e65,aligned_pair,accept,,"f7a29de93eda4fe16ad3de37aa5fe409,ff94486f2fb662ef963bb3c9d62a8e65",cosine similarity = 0.574
aligned2comp::ece780da732cddd0812c30257270852a::ff94486f2fb662ef963bb3c9d62a8e65,aligned_pair,accept,,"ece780da732cddd0812c30257270852a,ff94486f2fb662ef963bb3c9d62a8e65",cosine similarity = 0.572
aligned2comp::e291af82274868828f158594ef94fb55::ff94486f2fb662ef963bb3c9d62a8e65,aligned_pair,reject,,"e291af82274868828f158594ef94fb55,ff94486f2fb662ef963bb3c9d62a8e65",cosine similarity = 0.564
aligned2comp::e8fc52caa53182790a51f53330131d68::ed3d84c842377464f884c300e72912c5,aligned_pair,reject,,"e8fc52caa53182790a51f53330131d68,ed3d84c842377464f884c300e72912c5",cosine similarity = 0.714
aligned2comp::ed3d84c842377464f884c300e72912c5::f00c22c8e3adf8001d0c0d59b8db7c61,aligned_pair,reject,,"ed3d84c842377464f884c300e72912c5,f00c22c8e3adf8001d0c0d59b8db7c61",cosine similarity = 0.689
aligned2comp::e97285c45babdf9add84a947460ca199::ec46ab4c0047376101de83dd39032dfc,aligned_pair,reject,,"e97285c45babdf9add84a947460ca199,ec46ab4c0047376101de83dd39032dfc",cosine similarity = 0.485
aligned2comp::e9f1105995cfa1ba8673317081ddfd59::ec46ab4c0047376101de83dd39032dfc,aligned_pair,reject,,"e9f1105995cfa1ba8673317081ddfd59,ec46ab4c0047376101de83dd39032dfc",cosine similarity = 0.459
aligned2comp::ec46ab4c0047376101de83dd39032dfc::f7f2191179e226b24aa8a20d9297f0f5,aligned_pair,reject,,"ec46ab4c0047376101de83dd39032dfc,f7f2191179e226b24aa8a20d9297f0f5",cosine similarity = 0.450
aligned2comp::ec46ab4c0047376101de83dd39032dfc::ef627e29095ef3964e0e9681577c4868,aligned_pair,reject,,"ec46ab4c0047376101de83dd39032dfc,ef627e29095ef3964e0e9681577c4868",cosine similarity = 0.433
aligned2comp::e8fc52caa53182790a51f53330131d68::ec46ab4c0047376101de83dd39032dfc,aligned_pair,accept,,"e8fc52caa53182790a51f53330131d68,ec46ab4c0047376101de83dd39032dfc",cosine similarity = 0.420
aligned2comp::ec46ab4c0047376101de83dd39032dfc::ed3d84c842377464f884c300e72912c5,aligned_pair,reject,,"ec46ab4c0047376101de83dd39032dfc,ed3d84c842377464f884c300e72912c5",cosine similarity = 0.419
aligned2comp::e439da05427b410c1f832742dc38c5a8::ec46ab4c0047376101de83dd39032dfc,aligned_pair,reject,,"e439da05427b410c1f832742dc38c5a8,ec46ab4c0047376101de83dd39032dfc",cosine similarity = 0.416
aligned2comp::ec46ab4c0047376101de83dd39032dfc::f3c9463ad33ca289567c0c759a4f3a84,aligned_pair,reject,,"ec46ab4c0047376101de83dd39032dfc,f3c9463ad33ca289567c0c759a4f3a84",cosine similarity = 0.415
aligned2comp::e1b1cdde809da456dd6ab858a339b3b2::ec46ab4c0047376101de83dd39032dfc,aligned_pair,reject,,"e1b1cdde809da456dd6ab858a339b3b2,ec46ab4c0047376101de83dd39032dfc",cosine similarity = 0.382
aligned2comp::ec46ab4c0047376101de83dd39032dfc::f3b7f230282e4d94752423bd1dd5cd24,aligned_pair,reject,,"ec46ab4c0047376101de83dd39032dfc,f3b7f230282e4d94752423bd1dd5cd24",cosine similarity = 0.378
aligned2comp::ed4e56476e4d0b60f47f65e85f6f64cb::f00c22c8e3adf8001d0c0d59b8db7c61,aligned_pair,reject,,"ed4e56476e4d0b60f47f65e85f6f64cb,f00c22c8e3adf8001d0c0d59b8db7c61",cosine similarity = 0.679
aligned2comp::f00c22c8e3adf8001d0c0d59b8db7c61::f7a29de93eda4fe16ad3de37aa5fe409,aligned_pair,reject,,"f00c22c8e3adf8001d0c0d59b8db7c61,f7a29de93eda4fe16ad3de37aa5fe409",cosine similarity = 0.675
aligned2comp::e8827721df325f4fc220b1d339e894ab::f7a29de93eda4fe16ad3de37aa5fe409,aligned_pair,accept,,"e8827721df325f4fc220b1d339e894ab,f7a29de93eda4fe16ad3de37aa5fe409",cosine similarity = 0.734
aligned2comp::e8827721df325f4fc220b1d339e894ab::ebb5408257fe0b7ddad9ca0ccbd9a3d8,aligned_pair,reject,,"e8827721df325f4fc220b1d339e894ab,ebb5408257fe0b7ddad9ca0ccbd9a3d8",cosine similarity = 0.648
aligned2comp::e2c548634699e005593eff2f73406127::e8827721df325f4fc220b1d339e894ab,aligned_pair,reject,,"e2c548634699e005593eff2f73406127,e8827721df325f4fc220b1d339e894ab",cosine similarity = 0.644
aligned2comp::e8827721df325f4fc220b1d339e894ab::f00c22c8e3adf8001d0c0d59b8db7c61,aligned_pair,reject,,"e8827721df325f4fc220b1d339e894ab,f00c22c8e3adf8001d0c0d59b8db7c61",cosine similarity = 0.644
aligned2comp::e7c44a402383f0881f075fa7fdde6888::e8827721df325f4fc220b1d339e894ab,aligned_pair,reject,,"e7c44a402383f0881f075fa7fdde6888,e8827721df325f4fc220b1d339e894ab",cosine similarity = 0.631
aligned2comp::e8827721df325f4fc220b1d339e894ab::e9bbae0e4f3ead3060b916e63593ad9d,aligned_pair,reject,,"e8827721df325f4fc220b1d339e894ab,e9bbae0e4f3ead3060b916e63593ad9d",cosine similarity = 0.630
aligned2comp::e7c44a402383f0881f075fa7fdde6888::f7a29de93eda4fe16ad3de37aa5fe409,aligned_pair,reject,,"e7c44a402383f0881f075fa7fdde6888,f7a29de93eda4fe16ad3de37aa5fe409",cosine similarity = 0.731
aligned2comp::ed4e56476e4d0b60f47f65e85f6f64cb::f7a29de93eda4fe16ad3de37aa5fe409,aligned_pair,reject,,"ed4e56476e4d0b60f47f65e85f6f64cb,f7a29de93eda4fe16ad3de37aa5fe409",cosine similarity = 0.656
aligned2comp::f54e3fefe4206f79a3b37bfac1db08c8::f7a29de93eda4fe16ad3de37aa5fe409,aligned_pair,reject,,"f54e3fefe4206f79a3b37bfac1db08c8,f7a29de93eda4fe16ad3de37aa5fe409",cosine similarity = 0.651
aligned2comp::e1b1cdde809da456dd6ab858a339b3b2::f54e3fefe4206f79a3b37bfac1db08c8,aligned_pair,reject,,"e1b1cdde809da456dd6ab858a339b3b2,f54e3fefe4206f79a3b37bfac1db08c8",cosine similarity = 0.623
aligned2comp::e1b1cdde809da456dd6ab858a339b3b2::ed4e56476e4d0b60f47f65e85f6f64cb,aligned_pair,reject,,"e1b1cdde809da456dd6ab858a339b3b2,ed4e56476e4d0b60f47f65e85f6f64cb",cosine similarity = 0.595
aligned2comp::e1b1cdde809da456dd6ab858a339b3b2::e4d8628d8b475bed5210fd7f6dd5fd94,aligned_pair,reject,,"e1b1cdde809da456dd6ab858a339b3b2,e4d8628d8b475bed5210fd7f6dd5fd94",cosine similarity = 0.586
aligned2comp::e1b1cdde809da456dd6ab858a339b3b2::e97285c45babdf9add84a947460ca199,aligned_pair,reject,,"e1b1cdde809da456dd6ab858a339b3b2,e97285c45babdf9add84a947460ca199",cosine similarity = 0.580
aligned2comp::e1b1cdde809da456dd6ab858a339b3b2::e2c548634699e005593eff2f73406127,aligned_pair,reject,,"e1b1cdde809da456dd6ab858a339b3b2,e2c548634699e005593eff2f73406127",cosine similarity = 0.580
aligned2comp::e1b1cdde809da456dd6ab858a339b3b2::e255b2c5d74978e6e5e70df7e43836d0,aligned_pair,reject,,"e1b1cdde809da456dd6ab858a339b3b2,e255b2c5d74978e6e5e70df7e43836d0",cosine similarity = 0.570
aligned2comp::e1b1cdde809da456dd6ab858a339b3b2::e439da05427b410c1f832742dc38c5a8,aligned_pair,reject,,"e1b1cdde809da456dd6ab858a339b3b2,e439da05427b410c1f832742dc38c5a8",cosine similarity = 0.551
aligned2comp::e1b1cdde809da456dd6ab858a339b3b2::e291af82274868828f158594ef94fb55,aligned_pair,reject,,"e1b1cdde809da456dd6ab858a339b3b2,e291af82274868828f158594ef94fb55",cosine similarity = 0.544
aligned2comp::e1b1cdde809da456dd6ab858a339b3b2::e9f1105995cfa1ba8673317081ddfd59,aligned_pair,reject,,"e1b1cdde809da456dd6ab858a339b3b2,e9f1105995cfa1ba8673317081ddfd59",cosine similarity = 0.542
aligned2comp::e1b1cdde809da456dd6ab858a339b3b2::ef627e29095ef3964e0e9681577c4868,aligned_pair,reject,,"e1b1cdde809da456dd6ab858a339b3b2,ef627e29095ef3964e0e9681577c4868",cosine similarity = 0.536
aligned2comp::e255b2c5d74978e6e5e70df7e43836d0::e7c44a402383f0881f075fa7fdde6888,aligned_pair,reject,,"e255b2c5d74978e6e5e70df7e43836d0,e7c44a402383f0881f075fa7fdde6888",cosine similarity = 0.643
aligned2comp::e2c548634699e005593eff2f73406127::e4d8628d8b475bed5210fd7f6dd5fd94,aligned_pair,reject,,"e2c548634699e005593eff2f73406127,e4d8628d8b475bed5210fd7f6dd5fd94",cosine similarity = 0.656
aligned2comp::e4d8628d8b475bed5210fd7f6dd5fd94::f3c9463ad33ca289567c0c759a4f3a84,aligned_pair,reject,,"e4d8628d8b475bed5210fd7f6dd5fd94,f3c9463ad33ca289567c0c759a4f3a84",cosine similarity = 0.633
aligned2comp::e4d8628d8b475bed5210fd7f6dd5fd94::ece780da732cddd0812c30257270852a,aligned_pair,reject,,"e4d8628d8b475bed5210fd7f6dd5fd94,ece780da732cddd0812c30257270852a",cosine similarity = 0.631
aligned2comp::e439da05427b410c1f832742dc38c5a8::e4d8628d8b475bed5210fd7f6dd5fd94,aligned_pair,reject,,"e439da05427b410c1f832742dc38c5a8,e4d8628d8b475bed5210fd7f6dd5fd94",cosine similarity = 0.612
aligned2comp::e4d8628d8b475bed5210fd7f6dd5fd94::ff5940726a793e5a8f4ea9e13a6f691e,aligned_pair,reject,,"e4d8628d8b475bed5210fd7f6dd5fd94,ff5940726a793e5a8f4ea9e13a6f691e",cosine similarity = 0.603
aligned2comp::e4d8628d8b475bed5210fd7f6dd5fd94::ed4e56476e4d0b60f47f65e85f6f64cb,aligned_pair,reject,,"e4d8628d8b475bed5210fd7f6dd5fd94,ed4e56476e4d0b60f47f65e85f6f64cb",cosine similarity = 0.596
aligned2comp::e8fc52caa53182790a51f53330131d68::e9bbae0e4f3ead3060b916e63593ad9d,aligned_pair,reject,,"e8fc52caa53182790a51f53330131d68,e9bbae0e4f3ead3060b916e63593ad9d",cosine similarity = 0.645
aligned2comp::e439da05427b410c1f832742dc38c5a8::e8fc52caa53182790a51f53330131d68,aligned_pair,reject,,"e439da05427b410c1f832742dc38c5a8,e8fc52caa53182790a51f53330131d68",cosine similarity = 0.642
aligned2comp::e8fc52caa53182790a51f53330131d68::ebb5408257fe0b7ddad9ca0ccbd9a3d8,aligned_pair,reject,,"e8fc52caa53182790a51f53330131d68,ebb5408257fe0b7ddad9ca0ccbd9a3d8",cosine similarity = 0.641
aligned2comp::e8fc52caa53182790a51f53330131d68::ed4e56476e4d0b60f47f65e85f6f64cb,aligned_pair,reject,,"e8fc52caa53182790a51f53330131d68,ed4e56476e4d0b60f47f65e85f6f64cb",cosine similarity = 0.610
