image_hash,family_shown,assigned_family,decision,notes,url_link,caption
e857981f27eaa33c3b44ea0dbfd8abc1,temporal_transformation,,discard,,https://www.healthlair.com/wp-content/uploads/2017/09/bananas-improve-health-1068x712.jpg,"""Objects like {Fruits}, {Berries}, or {Nuts} creatively transformed with drawn or digital {Faces} expressing various {Emotions}."""
f00983c7e0b21450ce69338894c8e2bc,temporal_transformation,,discard,,"https://image.spreadshirtmedia.net/image-server/v1/compositions/P134692065T916A366PC163683556PA1912PT14X26Y40S83/views/1,width=300,height=300,appearanceId=366,version=1484810067/evolution-of-rock-tee-shirts-debardeur-premium-homme.jpg",A visual depiction of {Species} evolving through time to become {Modern Invention/Activity}.
e18d4d524dbabc95cc207e4ba860e123,temporal_transformation,,discard,,http://english-draw.salabun.com/img/2405_6.jpg,"Step-by-step drawing of a {Subject} using {Tool}, showcasing detailed progress from initial sketch to refined artwork."
f9f1e6b14b676e6399488bfde1702d49,temporal_transformation,,discard,,https://us.123rf.com/450wm/cvaradinac/cvaradinac2001/cvaradinac200100002/137257953-set-of-young-girls-doing-exercises-in-the-gym-beautiful-young-woman-doing-exercises-with-ball-full-c.jpg?ver=6,"""Step-by-step guide for performing {Exercise} using a {Equipment} in a {Setting}, demonstrating progressive movements and techniques."""
f365bf48915d9fa934bbb8c35a9b137b,temporal_transformation,,discard,,https://i.pinimg.com/736x/c9/97/a1/c997a10b56e99efb78faf8e72b80e131.jpg,The transformation of {Food} into creative {Animals} through meticulous shaping and decoration.
fd3eec0969e39390d8a7a8cf00050a36,temporal_transformation,,boundary_reject,,https://www.insofta.com/tml12/vista-artistic-icons/preview/robot-search.png,"The progression of {Object} through various stages: {Initial State}, {Intermediate Stage 1}, {Intermediate Stage 2}, {Final Stage}"
ee9d2db792d9a16a4568da5a9222c10f,temporal_transformation,,discard,,https://watermarked.cutcaster.com/cutcaster-photo-100233135-Earth-on-Fire.jpg,"Visual representations of {Object} transformed into a burnt-out version, reflecting {Concept}."
df060e263ffcb757d257f8e7e61aaad4,temporal_transformation,,fits,,http://d2jv9003bew7ag.cloudfront.net/uploads/8613006112007329-450x404.jpg,"Step-by-step {Process} presented through four sequential stages: {Initial State}, {Transformation 1}, {Transformation 2}, {Final Outcome}, highlighted by evolving {Details} and {Textures}."
f43382a52e67204eb856ff7114d44171,temporal_transformation,,discard,,https://thumbs.dreamstime.com/b/silver-world-image-converted-aerial-view-city-covered-snow-143834851.jpg,"A panoramic view of {Landscape} transformed into a spherical panorama showcasing {Structures}, {Natural Features}, and {People}."
e626f9322a1994350cde42c085fe7a15,temporal_transformation,,discard,,https://images.squarespace-cdn.com/content/58afa3a3be6594b54e3bdfe1/1537390961954-0KRYSMAR0JK7R70P3DPK/image-asset.jpeg?content-type=image%2Fjpeg,"Photos capturing {Dog} as they've accidentally damaged {Object}, leading to unexpected messes in the process."
f4e96706982bcab4c71d2fab006e7f7e,temporal_transformation,,discard,,https://westborovillage.com/wp-content/uploads/2019/05/IMG_8557.jpg,Creative use of {Animal} to transform ordinary {Surroundings} into visually appealing urban art.
df34d6e374c2d5530be2ed1afc9d55d0,temporal_transformation,,discard,,https://us.123rf.com/450wm/gaardman/gaardman1306/gaardman130600027/20462171-a-paved-walking-trail-with-a-close-up-of-the-pavement-and-grass-growing-through-the-cracks-and-the-t.jpg,Hard surfaces like {Concrete} and {Metal} offering shelter for growing {Plants}.
fd08ab219cf6efae658653e14e1a501e,temporal_transformation,,discard,,http://i.pinimg.com/736x/87/fe/3c/87fe3c0a881b2cc4b1603f08db94278a.jpg,"The unique shadow of the {Object} is cast on the {Surface}, transforming its shape in unexpected ways."
e44c06ff9247935782fd441d5bee4f9b,temporal_transformation,,discard,,https://i.pinimg.com/736x/fb/1a/0b/fb1a0bfcb084d86ced56c5ea7852f0bd--rapunzel-hair-disney-rapunzel.jpg,"""Step-by-step development of a detailed illustration of {Character} featuring progressive enhancements in {Details} and {Features}."""
ebe4a59195b41d22184a7e5ae4fe8a25,temporal_transformation,,discard,,https://us.123rf.com/450wm/orathaimukky/orathaimukky1908/orathaimukky190800195/128316160-hand-provent-blocks-wood-game-concept-risk-of-management-and-strategy-plan-growth-business-success-p.jpg?ver=6,"Visuals of {Action} carried out with {Object}, emphasizing the construction of {Structure} or {Achievement}."
fafc4dee77be171f03c86fe369063ce6,temporal_transformation,,discard,,https://us.123rf.com/450wm/robuart/robuart1709/robuart170900681/86788534-stock-vector-frozen-berries-and-fruits-in-water-splashes-set.jpg?ver=6,Objects of {Fruit} transforming into {Ice Cubes} in various styles and motions.
e34dc30e7086f6b46b2d5087e74aec7e,temporal_transformation,,discard,,"https://static.wixstatic.com/media/73b6c1_4a9f75f278cb45b991b28a8d21fbe534~mv2.jpg/v1/fit/w_976,h_1080,q_90/73b6c1_4a9f75f278cb45b991b28a8d21fbe534~mv2.jpg",A pile of {Cat Fur} next to a {Cat} during or after grooming.
e8c4e01dd176aa56c48fc9b3e3a6e74f,temporal_transformation,,discard,,https://i.pinimg.com/736x/89/2b/6d/892b6dad3e93fe4a5235485db52653b5.jpg,"Depictions of {Scene} with a {Human}, but the {Human} is transformed into a {Skeleton}."
e6a4c118dc80a2c4835737319d43ca4b,temporal_transformation,,fits,,https://frakerfire.com/wp-content/uploads/2021/04/Facts-About-Fire-Spread-You-May-Have-Not-Known-e1618426343904.jpg,"""Progression of {Object} from initial state to final state, illustrated by incremental changes in {Appearance}."""
f2969058c7ca3b6ae2b84e8a1dc8108e,temporal_transformation,,discard,,https://us.123rf.com/450wm/aptypkok/aptypkok1108/aptypkok110800077/10280772-boy-with-soccer-ball-footballer-on-the-white-background--isolated.jpg?ver=6,"""Step-by-step sequence of {Subject} performing {Action}, highlighting the progression from {Starting Position} to {Ending Position}"""
e0781dae141f7db2ebd9117fe7126c5b,temporal_transformation,,discard,,https://images.dresshead.com/images/top/Pink%20Tops/5955050/large/4.jpg,Creative {Food Item} transformed into representations of {Animals}.
f8efb1e080d199b02a3efab921fb9fd3,temporal_transformation,,discard,,https://us.123rf.com/450wm/robertsrob/robertsrob1802/robertsrob180200037/96077625-pianta-verde-in-vaso-cresce-a-forma-di-freccia-su-sfondo-blu-immagine-aziendale-di-concetto.jpg?ver=6,Visual representation of {Graph Shape} formed by a {Plant} growing in a {Container}.
f99a923122338a7bca0435603d4293b6,temporal_transformation,,discard,,https://i.fbcd.co/products/resized/resized-1200-800/1088c7bcf921f514296eaa051640e701f33bd66738de7de71eecadb67a1655e3.jpg,Illustration showing the progression from {Egg} to {Living Creature} in nature.
eff6ac43b793b25888e0111f5cca9595,temporal_transformation,,discard,,http://img0119.popscreencdn.com/161624916_wall-art-posters-motocross-jump-poster.jpg,Staged shots showcasing {People} executing {Action} on {Vehicle} in mid-air.
f9bdcce1b23c488789553b6a9365da6a,temporal_transformation,,discard,,https://assets.bigcartel.com/product_images/282494966/10.jpg?auto=format&fit=max&h=1000&w=1000,An artistic transformation of {Flower} into a {Butterfly} set against a contrasting {Background}.
f6cc6b67bc7bfdabc743cbd70c2b7512,temporal_transformation,,discard,,https://i0.wp.com/designplusmagazine.com/wp-content/uploads/2016/03/pixel-chair-4.jpg,"""Progression of {Object} designs transitioning from simple to complex shapes over four stages."""
ea3243a3228ee8d72773fb9a3cd721b6,temporal_transformation,,discard,,http://www.michaelpink.com/wp-content/uploads/2014/08/bigstock-success-businessman-with-busin-30002213.jpg,Visuals portraying {Person} with a {Symbol} representing {Achievement} or {Progress}.
f01cc8603d797eb01cc0d089a9ef3915,temporal_transformation,,discard,,http://121clicks.com/wp-content/uploads/2017/05/city_of_ghats_banaras_mohit_tejpal_01.jpg,"The dynamic movement of {Subject} captured across various stages of {Action}, featuring interactions with {Object} and {Environment}."
fe2407d65406edbb647e841cbdc5d7fa,temporal_transformation,,discard,,https://www.vmcdn.ca/f/files/glaciermedia/import/lmp-all/1572243-gettyimages-995997296.jpg;w=960,Visual representation of growing {Growth} using stacks of {Coins} and {Plants}.
fed9fc9fae675ca840f42c9e34601329,temporal_transformation,,fits,,https://images-na.ssl-images-amazon.com/images/I/81k97bXKbIL._AC_SL1500_.jpg,"""Step-by-step instructions for using {Object} to achieve {Action}, illustrated with multiple stages of {Process}."""
